2018-02-09 10:37:57: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=8297eae6f3e4cffaaa02433cd1f0794c&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=116-200-010.im.priv&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:17: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:17: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MIDASTP&companyId=50&processorId=0&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:17: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:18: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:18: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:18: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:18: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:18: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MIDASTP&companyId=50&processorId=0&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:19: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:19: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=0&level=20&processorId=11001&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:19: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=0&level=20&processorId=11001&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:25: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
cess_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:27: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MIDASTP&companyId=50&processorId=0&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:28: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:28: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=0&level=20&processorId=11001&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:28: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=0&level=20&processorId=11001&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/deposit/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:36: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MIDASTP&companyId=50&processorId=0&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=getCurrency&currencyCode=USD&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=getAssignedP2PNames&username=MIDASTP&companyId=50&processorId=0&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=states&country=CA&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:37: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=830&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:38: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=830&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:39: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:40: Request: http://backend:8080/ws/wsBEController.php?module=limits&companyId=50&f=getProcessorMinMaxLimits&currencyCode=USD&isWithdraw=1&level=20&processorId=18&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:43: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:43: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFeesConfig&processorId=18&companyId=50&customerId=4&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:43: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:43: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFeesConfig&processorId=18&companyId=50&customerId=4&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:43: Request: http://cashier:8080/wscashier/wsController.php?f=getProcessorFees&processorId=18&companyId=50&customerId=4&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/player2agent/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 10:47:43: Request: http://cashier:8080/wscashier/wsController.php?f=getPayAccountsByCustomer&processorId=18&isWithdraw=1&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 11:17:19: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 11:17:20: Request: http://cashier:8080/wscashier/wsController.php?f=customerInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 11:17:20: Request: http://cashier:8080/wscashier/wsController.php?f=countries&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 11:17:20: Request: http://cashier:8080/wscashier/wsController.php?f=getCompanyInfo&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
2018-02-13 11:17:20: Request: http://cashier:8080/wscashier/wsController.php?f=processors&sid=9a17c39a553e1b6e164835bfc882dc7f&lang=en&referrer=http://poker-client:8080/withdraw/&remoteAddr=127.0.0.1&remoteHost=bookmaker&xForwardedFor=127.0.0.1&platform=desktop&userAgent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0&format=json&userId=10093&sys_access_pass=1&XDEBUG_SESSION_START=ECLIPSE_DBGP
